date,sku_id,units_sold,revenue,price,promo_flag,calculated_revenue,revenue_difference,revenue_consistency_flag,category,subcategory,launch_date,unit_cost,list_price,sku_quality_flag,week,month,season,is_holiday,promo_event,promo_flag_calendar,on_hand_units,on_order_units,lead_time_days,reorder_point,inventory_quality_flag,day_of_week,day_of_month,week_of_year,quarter,year,is_weekend,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_14,rolling_mean_28,rolling_std_7,rolling_std_14,rolling_std_28,demand_trend_7_28,promo_demand_interaction,price_change,stock_gap,stockout_flag,total_available_stock,promo_lag_1
2025-10-15,SKU016,94.0,227114.34,2416.11,0,227114.34000000003,-2.9103830456733704e-11,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,42,10,Autumn,0,,0,60.0,0,3.0,255,OK,2,15,42,4,2025,0,102.0,124.0,111.0,97.0,101.42857142857143,106.0,95.71428571428571,13.648652471424336,19.070718594020157,19.71999763890218,5.714285714285722,0.0,0.0,-195.0,0,60.0,0.0
2025-10-16,SKU016,87.0,210201.57,2416.11,0,210201.57,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,42,10,Autumn,0,,0,0.0,209,3.0,255,OK,3,16,42,4,2025,0,94.0,103.0,155.0,87.0,97.14285714285714,104.78571428571429,95.60714285714286,9.441549509633447,19.26806274014697,19.720903152848294,1.5357142857142776,0.0,0.0,-255.0,1,209.0,0.0
2025-10-17,SKU016,93.0,224698.23,2416.11,0,224698.23,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,42,10,Autumn,0,,0,0.0,68,3.0,255,OK,4,17,42,4,2025,0,87.0,106.0,97.0,99.0,94.85714285714286,99.92857142857143,95.60714285714286,9.719886340703393,13.274986806971677,19.720903152848294,-0.75,0.0,0.0,-255.0,1,68.0,0.0
2025-10-18,SKU016,84.0,202953.24,2416.11,0,202953.24,-2.9103830456733704e-11,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,42,10,Autumn,0,,0,0.0,0,3.0,255,OK,5,18,42,4,2025,1,93.0,89.0,120.0,85.0,93.0,99.64285714285714,95.39285714285714,8.386497083606173,13.385452165329605,19.715268168143176,-2.392857142857139,0.0,0.0,-255.0,1,0.0,0.0
2025-10-19,SKU016,79.0,190872.69,2416.11,0,190872.69,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,42,10,Autumn,0,,0,0.0,190,3.0,255,OK,6,19,42,4,2025,1,84.0,105.0,84.0,96.0,92.28571428571429,97.07142857142857,95.35714285714286,8.976158898517221,12.609302339721351,19.73568733278259,-3.0714285714285694,0.0,0.0,-255.0,1,190.0,0.0
2025-10-20,SKU016,56.0,135302.16,2416.11,0,135302.16,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,43,10,Autumn,0,,0,0.0,172,3.0,255,OK,0,20,43,4,2025,0,79.0,81.0,115.0,72.0,88.57142857142857,96.71428571428571,94.75,8.182443458550836,13.070392680985588,19.97521612547058,-6.178571428571431,0.0,0.0,-255.0,1,172.0,0.0
2025-10-21,SKU016,76.0,183624.36,2416.11,0,183624.36,-2.9103830456733704e-11,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,43,10,Autumn,0,,0,154.0,0,3.0,255,OK,1,21,43,4,2025,0,56.0,102.0,92.0,82.0,85.0,92.5,94.17857142857143,14.809906594348693,15.921683328090529,20.85941224879263,-9.17857142857143,0.0,0.0,-101.0,0,154.0,0.0
2025-10-22,SKU016,88.0,212617.68,2416.11,0,212617.68,-2.9103830456733704e-11,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,43,10,Autumn,0,,0,66.0,236,3.0,255,OK,2,22,43,4,2025,0,76.0,94.0,124.0,64.0,81.28571428571429,91.35714285714286,93.96428571428571,12.983506020001965,16.52321044822946,21.019359934676714,-12.678571428571416,0.0,0.0,-189.0,0,302.0,0.0
2025-10-23,SKU016,69.0,166711.59,2416.11,0,166711.59,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,43,10,Autumn,0,,0,0.0,264,3.0,255,OK,3,23,43,4,2025,0,88.0,87.0,103.0,83.0,80.42857142857143,88.78571428571429,94.82142857142857,12.177262183500558,13.593995119047909,20.22659337024107,-14.392857142857139,0.0,0.0,-255.0,1,264.0,0.0
2025-10-24,SKU016,80.0,193288.8,2416.11,0,193288.8,-2.9103830456733704e-11,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,43,10,Autumn,0,,0,164.0,0,3.0,255,OK,4,24,43,4,2025,0,69.0,93.0,106.0,98.0,77.85714285714286,86.35714285714286,94.32142857142857,12.455635557564094,13.89303723152278,20.697206058411343,-16.464285714285708,0.0,0.0,-91.0,0,164.0,0.0
2025-10-25,SKU016,99.0,239194.89,2416.11,0,239194.89,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,43,10,Autumn,0,,0,65.0,298,3.0,255,OK,5,25,43,4,2025,1,80.0,84.0,89.0,98.0,76.0,84.5,93.67857142857143,10.661457061146193,12.75659708663574,20.857636618059246,-17.67857142857143,0.0,0.0,-190.0,0,363.0,0.0
2025-10-26,SKU016,53.0,128053.83,2416.11,0,128053.83,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,43,10,Autumn,0,,0,12.0,202,3.0,255,OK,6,26,43,4,2025,1,99.0,79.0,105.0,104.0,78.14285714285714,85.21428571428571,93.71428571428571,13.631196712303794,13.296492142542622,20.86616460677012,-15.57142857142857,0.0,0.0,-243.0,0,214.0,0.0
2025-10-27,SKU016,102.0,246443.22,2416.11,0,246443.22,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,44,10,Autumn,0,,0,160.0,0,3.0,255,OK,0,27,44,4,2025,0,53.0,56.0,81.0,54.0,74.42857142857143,81.5,91.89285714285714,16.581688121309536,14.548327950449828,22.123122286027815,-17.464285714285708,0.0,0.0,-95.0,0,160.0,0.0
2025-10-28,SKU016,95.0,229530.45,2416.11,0,229530.45,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,44,10,Autumn,0,,0,65.0,289,3.0,255,OK,1,28,44,4,2025,0,102.0,76.0,102.0,77.0,81.0,83.0,93.60714285714286,17.16585758611161,15.541507698368761,20.90426021743166,-12.607142857142861,0.0,0.0,-190.0,0,354.0,0.0
2025-10-29,SKU016,55.0,132886.05,2416.11,0,132886.05000000002,-2.9103830456733704e-11,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,44,10,Autumn,0,,0,10.0,169,3.0,255,OK,2,29,44,4,2025,0,95.0,88.0,94.0,111.0,83.71428571428571,82.5,94.25,17.736161607614772,14.985890800246638,20.64985875657912,-10.535714285714292,0.0,0.0,-245.0,0,179.0,0.0
2025-10-30,SKU016,73.0,176376.03,2416.11,0,176376.03,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,44,10,Autumn,0,,0,8.0,0,3.0,255,OK,3,30,44,4,2025,0,55.0,69.0,87.0,155.0,79.0,79.71428571428571,92.25,20.56696380120309,16.25483867098574,21.654911340968034,-13.25,0.0,0.0,-247.0,0,8.0,0.0
2025-10-31,SKU016,140.0,338255.4,2416.11,0,338255.4,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,44,10,Autumn,0,,0,0.0,268,3.0,255,OK,4,31,44,4,2025,0,73.0,80.0,93.0,97.0,79.57142857142857,78.71428571428571,89.32142857142857,20.29661008524279,16.20269954444214,18.108834699667874,-9.75,0.0,0.0,-255.0,1,268.0,0.0
2025-11-01,SKU016,126.0,304429.86,2416.11,0,304429.86000000004,-5.820766091346741e-11,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,44,11,Autumn,1,,0,0.0,71,3.0,255,OK,5,1,44,4,2025,1,140.0,99.0,84.0,120.0,88.14285714285714,82.07142857142857,90.85714285714286,30.574654925436604,22.882523683149195,20.455397342102188,-2.7142857142857224,0.0,0.0,-255.0,1,71.0,0.0
2025-11-02,SKU016,75.0,181208.25,2416.11,0,181208.25,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,44,11,Autumn,0,,0,0.0,130,3.0,255,OK,6,2,44,4,2025,1,126.0,53.0,79.0,84.0,92.0,85.07142857142857,91.07142857142857,33.71448748930746,25.730748698229185,20.800513831667153,0.9285714285714306,0.0,0.0,-255.0,1,130.0,0.0
2025-11-03,SKU016,53.0,128053.83,2416.11,0,128053.83,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,45,11,Autumn,0,,0,200.0,0,3.0,255,OK,0,3,45,4,2025,0,75.0,102.0,56.0,115.0,95.14285714285714,84.78571428571429,90.75,30.328361706652192,25.82538575608395,20.982576546232817,4.392857142857139,0.0,0.0,-55.0,0,200.0,0.0
2025-11-04,SKU016,96.0,231946.56,2416.11,0,231946.56,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,45,11,Autumn,0,,0,104.0,96,3.0,255,OK,1,4,45,4,2025,0,53.0,95.0,76.0,92.0,88.14285714285714,84.57142857142857,88.53571428571429,33.92358359326922,26.093660549626133,21.591291356328448,-0.392857142857153,0.0,0.0,-151.0,0,200.0,0.0
2025-11-05,SKU016,82.0,198121.02,2416.11,0,198121.02,-2.9103830456733704e-11,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,45,11,Autumn,0,,0,22.0,97,3.0,255,OK,2,5,45,4,2025,0,96.0,55.0,88.0,124.0,88.28571428571429,86.0,88.67857142857143,33.95935946448484,26.135740339177648,21.628262667901623,-0.3928571428571388,0.0,0.0,-233.0,0,119.0,0.0
2025-11-06,SKU016,76.0,183624.36,2416.11,0,183624.36,-2.9103830456733704e-11,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,45,11,Autumn,0,,0,211.0,0,3.0,255,OK,3,6,45,4,2025,0,82.0,73.0,69.0,103.0,92.14285714285714,85.57142857142857,87.17857142857143,30.948497924932095,26.14961180978013,20.515673450873077,4.964285714285708,0.0,0.0,-44.0,0,211.0,0.0
2025-11-07,SKU016,94.0,227114.34,2416.11,0,227114.34000000003,-2.9103830456733704e-11,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,45,11,Autumn,0,,0,117.0,132,3.0,255,OK,4,7,45,4,2025,0,76.0,140.0,80.0,106.0,92.57142857142857,86.07142857142857,86.21428571428571,30.658642842637107,25.87384864986341,20.37856016223216,6.357142857142861,0.0,0.0,-138.0,0,249.0,0.0
2025-11-08,SKU016,72.0,173959.92,2416.11,0,173959.92,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,45,11,Autumn,0,,0,45.0,178,3.0,255,OK,5,8,45,4,2025,1,94.0,126.0,99.0,89.0,86.0,87.07142857142857,85.78571428571429,22.693611435820443,25.891680534084994,20.070906054318304,0.2142857142857082,0.0,0.0,-210.0,0,223.0,0.0
2025-11-09,SKU016,88.0,212617.68,2416.11,0,212617.68,-2.9103830456733704e-11,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,45,11,Autumn,0,,0,67.0,0,3.0,255,OK,6,9,45,4,2025,1,72.0,75.0,53.0,105.0,78.28571428571429,85.14285714285714,85.17857142857143,14.54549512981344,25.940337293510535,20.226593370241087,-6.892857142857139,0.0,0.0,-188.0,0,67.0,0.0
2025-11-10,SKU016,86.0,207785.46,2416.11,0,207785.46,-2.9103830456733704e-11,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,46,11,Autumn,0,,0,0.0,139,3.0,255,OK,0,10,46,4,2025,0,88.0,53.0,102.0,81.0,80.14285714285714,87.64285714285714,84.57142857142857,14.882076148044298,24.234772039863937,19.86142468394933,-4.428571428571431,0.0,0.0,-255.0,1,139.0,0.0
2025-11-11,SKU016,99.0,239194.89,2416.11,0,239194.89,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,46,11,Autumn,0,,0,0.0,253,3.0,255,OK,1,11,46,4,2025,0,86.0,96.0,95.0,102.0,84.85714285714286,86.5,84.75,8.858678822273129,23.88031052497487,19.850599393879712,0.1071428571428612,0.0,0.0,-255.0,1,253.0,0.0
2025-11-12,SKU016,78.0,188456.58,2416.11,0,188456.58,-2.9103830456733704e-11,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,46,11,Autumn,0,,0,197.0,0,3.0,255,OK,2,12,46,4,2025,0,99.0,82.0,55.0,94.0,85.28571428571429,86.78571428571429,84.64285714285714,9.534398874851103,24.01338912238029,19.7619430100988,0.642857142857153,0.0,0.0,-58.0,0,197.0,0.0
2025-11-13,SKU016,89.0,215033.79,2416.11,0,215033.79,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,46,11,Autumn,0,,0,108.0,167,3.0,255,OK,3,13,46,4,2025,0,78.0,76.0,73.0,87.0,84.71428571428571,88.42857142857143,84.07142857142857,9.877825093178583,22.40437555380732,19.71261782684641,0.6428571428571388,0.0,0.0,-147.0,0,275.0,0.0
2025-11-14,SKU016,98.0,236778.78,2416.11,0,236778.78,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,46,11,Autumn,0,,0,10.0,176,3.0,255,OK,4,14,46,4,2025,0,89.0,94.0,140.0,93.0,86.57142857142857,89.57142857142857,84.14285714285714,9.162553189607216,21.960504007507012,19.727240586661445,2.4285714285714306,0.0,0.0,-245.0,0,186.0,0.0
2025-11-15,SKU016,97.0,234362.67,2416.11,0,234362.67,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,46,11,Autumn,0,,0,138.0,0,3.0,255,OK,5,15,46,4,2025,1,98.0,72.0,126.0,84.0,87.14285714285714,86.57142857142857,84.32142857142857,9.805246409084155,16.80528435991421,19.83273308415416,2.8214285714285694,0.0,0.0,-117.0,0,138.0,0.0
2025-11-16,SKU016,70.0,169127.7,2416.11,0,169127.7,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,46,11,Autumn,0,,0,68.0,116,3.0,255,OK,6,16,46,4,2025,1,97.0,88.0,75.0,79.0,90.71428571428571,84.5,84.78571428571429,7.6966288229390925,12.906468265056768,19.97657358166043,5.928571428571416,0.0,0.0,-187.0,0,184.0,0.0
2025-11-17,SKU016,81.0,195704.91,2416.11,0,195704.91,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,47,11,Autumn,0,,0,0.0,246,3.0,255,OK,0,17,47,4,2025,0,70.0,86.0,53.0,56.0,88.14285714285714,84.14285714285714,84.46428571428571,11.036735197037421,13.254068419557973,20.144813031236932,3.6785714285714306,0.0,0.0,-255.0,1,246.0,0.0
2025-11-18,SKU016,103.0,248859.33,2416.11,0,248859.33,-2.9103830456733704e-11,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,47,11,Autumn,0,,0,195.0,0,3.0,255,OK,1,18,47,4,2025,0,81.0,99.0,96.0,76.0,87.42857142857143,86.14285714285714,85.35714285714286,11.35572018642506,9.875043469093097,19.375842702274443,2.0714285714285694,0.0,0.0,-60.0,0,195.0,0.0
2025-11-19,SKU016,95.0,229530.45,2416.11,0,229530.45,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,47,11,Autumn,0,,0,100.0,86,3.0,255,OK,2,19,47,4,2025,0,103.0,78.0,82.0,88.0,88.0,86.64285714285714,86.32142857142857,12.110601416389999,10.56559833288503,19.56386232303607,1.6785714285714306,0.0,0.0,-155.0,0,186.0,0.0
2025-11-20,SKU016,101.0,224504.94,2416.11,1,244027.11,-19522.170000000013,REVENUE_MISMATCH,Office,Organizer,2024-04-04,1366.47,2416.11,OK,47,11,Autumn,0,Black Friday,1,0.0,139,3.0,255,OK,3,20,47,4,2025,0,95.0,89.0,76.0,69.0,90.42857142857143,87.57142857142857,86.57142857142857,11.457997830586102,10.696615465537564,19.630717749615794,3.857142857142861,90.42857142857143,0.0,-255.0,1,139.0,0.0
2025-11-21,SKU016,89.0,197831.09,2416.11,1,215033.79,-17202.70000000001,REVENUE_MISMATCH,Office,Organizer,2024-04-04,1366.47,2416.11,OK,47,11,Autumn,0,Black Friday,1,0.0,0,3.0,255,OK,4,21,47,4,2025,0,101.0,98.0,94.0,80.0,92.14285714285714,89.35714285714286,87.71428571428571,12.0889559988801,10.703034385394655,19.500915729414235,4.428571428571431,92.14285714285714,0.0,-255.0,1,0.0,1.0
2025-11-22,SKU016,157.0,348982.93,2416.11,1,379329.27,-30346.340000000026,REVENUE_MISMATCH,Office,Organizer,2024-04-04,1366.47,2416.11,OK,47,11,Autumn,0,Black Friday,1,0.0,69,3.0,255,OK,5,22,47,4,2025,1,89.0,97.0,72.0,99.0,90.85714285714286,89.0,88.03571428571429,11.838194843085612,10.619285793744606,19.443140545851012,2.8214285714285694,90.85714285714286,0.0,-255.0,1,69.0,1.0
2025-11-23,SKU016,115.0,255624.44,2416.11,1,277852.65,-22228.21000000002,REVENUE_MISMATCH,Office,Organizer,2024-04-04,1366.47,2416.11,OK,47,11,Autumn,0,Black Friday,1,0.0,200,3.0,255,OK,6,23,47,4,2025,1,157.0,70.0,88.0,53.0,99.42857142857143,95.07142857142857,90.10714285714286,27.879844229939994,20.162662696999206,23.351325262913722,9.32142857142857,99.42857142857143,0.0,-255.0,1,200.0,1.0
2025-11-24,SKU016,97.0,215613.66,2416.11,1,234362.67,-18749.01000000001,REVENUE_MISMATCH,Office,Organizer,2024-04-04,1366.47,2416.11,OK,48,11,Autumn,0,Black Friday,1,18.0,0,3.0,255,OK,0,24,48,4,2025,0,115.0,81.0,86.0,102.0,105.85714285714286,97.0,92.32142857142857,25.002856979610616,20.717885249966173,22.630778077700235,13.535714285714292,105.85714285714286,0.0,-237.0,0,18.0,1.0
2025-11-25,SKU016,129.0,286743.93,2416.11,1,311678.19,-24934.26000000001,REVENUE_MISMATCH,Office,Organizer,2024-04-04,1366.47,2416.11,OK,48,11,Autumn,0,Black Friday,1,0.0,110,3.0,255,OK,1,25,48,4,2025,0,97.0,103.0,99.0,95.0,108.14285714285714,97.78571428571429,92.14285714285714,23.0031053804234,20.475796486540847,22.571227646282747,16.0,108.14285714285714,0.0,-255.0,1,110.0,1.0
2025-11-26,SKU016,115.0,255624.44,2416.11,1,277852.65,-22228.21000000002,REVENUE_MISMATCH,Office,Organizer,2024-04-04,1366.47,2416.11,OK,48,11,Autumn,0,Black Friday,1,0.0,147,3.0,255,OK,2,26,48,4,2025,0,129.0,95.0,78.0,55.0,111.85714285714286,99.92857142857143,93.35714285714286,24.106904760729133,22.116698479844334,23.620791666279942,18.5,111.85714285714286,0.0,-255.0,1,147.0,1.0
2025-11-27,SKU016,135.0,300080.86,2416.11,1,326174.85000000003,-26093.99000000005,REVENUE_MISMATCH,Office,Organizer,2024-04-04,1366.47,2416.11,OK,48,11,Autumn,0,Black Friday,1,93.0,0,3.0,255,OK,3,27,48,4,2025,0,115.0,101.0,89.0,73.0,114.71428571428571,102.57142857142857,95.5,22.932613499223557,21.49674138351875,22.71644860089354,19.214285714285708,114.71428571428571,0.0,-162.0,0,93.0,1.0
2025-11-28,SKU016,124.0,275629.83,2416.11,1,299597.64,-23967.81,REVENUE_MISMATCH,Office,Organizer,2024-04-04,1366.47,2416.11,OK,48,11,Autumn,0,Black Friday,1,0.0,119,3.0,255,OK,4,28,48,4,2025,0,135.0,89.0,98.0,140.0,119.57142857142857,105.85714285714286,97.71428571428571,23.14344502486736,22.742224851777127,23.451853188808318,21.85714285714286,119.57142857142857,0.0,-255.0,1,119.0,1.0
2025-11-29,SKU016,154.0,342314.46,2416.11,1,372080.94,-29766.47999999998,REVENUE_MISMATCH,Office,Organizer,2024-04-04,1366.47,2416.11,OK,48,11,Autumn,0,Black Friday,1,0.0,184,3.0,255,OK,5,29,48,4,2025,1,124.0,157.0,97.0,126.0,124.57142857142857,107.71428571428571,97.14285714285714,18.813622217754684,23.10986659558926,22.561380122143987,27.42857142857143,124.57142857142857,0.0,-255.0,1,184.0,1.0
2025-11-30,SKU016,107.0,237841.87,2416.11,1,258523.77,-20681.900000000023,REVENUE_MISMATCH,Office,Organizer,2024-04-04,1366.47,2416.11,OK,48,11,Autumn,0,Black Friday,1,153.0,0,3.0,255,OK,6,30,48,4,2025,1,154.0,115.0,70.0,75.0,124.14285714285714,111.78571428571429,98.14285714285714,17.966900784763503,25.926459817748302,24.430876465401845,26.0,124.14285714285714,0.0,-102.0,0,153.0,1.0
2025-12-01,SKU016,82.0,198121.02,2416.11,0,198121.02,-2.9103830456733704e-11,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,49,12,Winter,0,,0,71.0,58,3.0,255,OK,0,1,49,4,2025,0,107.0,97.0,81.0,53.0,123.0,114.42857142857143,99.28571428571429,18.87679351302399,23.06750723658474,24.05373173921276,23.714285714285708,0.0,0.0,-184.0,0,129.0,1.0
2025-12-02,SKU016,81.0,195704.91,2416.11,0,195704.91,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,49,12,Winter,0,,0,0.0,89,3.0,255,OK,1,2,49,4,2025,0,82.0,129.0,103.0,96.0,120.85714285714286,114.5,100.32142857142857,22.77007225452307,22.9573182566793,22.56521999536353,20.535714285714292,0.0,0.0,-255.0,1,89.0,0.0
2025-12-03,SKU016,84.0,202953.24,2416.11,0,202953.24,-2.9103830456733704e-11,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,49,12,Winter,0,,0,99.0,0,3.0,255,OK,2,3,49,4,2025,0,81.0,115.0,95.0,82.0,114.0,112.92857142857143,99.78571428571429,26.783079235467717,24.505774156981165,22.847898262782415,14.214285714285708,0.0,0.0,-156.0,0,99.0,0.0
2025-12-04,SKU016,104.0,251275.44,2416.11,0,251275.44,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,49,12,Winter,0,,0,0.0,114,3.0,255,OK,3,4,49,4,2025,0,84.0,135.0,101.0,76.0,109.57142857142857,112.14285714285714,99.85714285714286,29.056595022227253,25.288663142137082,22.793297074675095,9.714285714285708,0.0,0.0,-255.0,1,114.0,0.0
2025-12-05,SKU016,99.0,239194.89,2416.11,0,239194.89,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,49,12,Winter,0,,0,0.0,296,3.0,255,OK,4,5,49,4,2025,0,104.0,124.0,89.0,94.0,105.14285714285714,112.35714285714286,100.85714285714286,26.81062333869785,25.199533398785036,22.317099051017152,4.285714285714278,0.0,0.0,-255.0,1,296.0,0.0
2025-12-06,SKU016,89.0,215033.79,2416.11,0,215033.79,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,49,12,Winter,0,,0,0.0,0,3.0,255,OK,5,6,49,4,2025,1,99.0,154.0,157.0,72.0,101.57142857142857,113.07142857142857,101.03571428571429,25.51376845846936,24.621642405113306,22.280172455707905,0.5357142857142776,0.0,0.0,-255.0,1,0.0,0.0
2025-12-07,SKU016,105.0,253691.55,2416.11,0,253691.55,-2.9103830456733704e-11,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,49,12,Winter,0,,0,0.0,129,3.0,255,OK,6,7,49,4,2025,1,89.0,107.0,115.0,88.0,92.28571428571429,108.21428571428571,101.64285714285714,10.889050857234105,21.839197545938987,21.683265924763774,-9.357142857142847,0.0,0.0,-255.0,1,129.0,0.0
2025-12-08,SKU016,75.0,181208.25,2416.11,0,181208.25,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,50,12,Winter,0,,0,0.0,40,3.0,255,OK,0,8,50,4,2025,0,105.0,82.0,97.0,86.0,92.0,107.5,102.25,10.456258094238851,21.76358991880347,21.524533805765834,-10.25,0.0,0.0,-255.0,1,40.0,0.0
2025-12-09,SKU016,128.0,309262.08,2416.11,0,309262.08,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,50,12,Winter,0,,0,0.0,0,3.0,255,OK,1,9,50,4,2025,0,75.0,81.0,129.0,99.0,91.0,105.92857142857143,101.85714285714286,11.818065267490637,23.318742167272525,21.92869637866614,-10.857142857142861,0.0,0.0,-255.0,1,0.0,0.0
2025-12-10,SKU016,104.0,251275.44,2416.11,0,251275.44,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,50,12,Winter,0,,0,0.0,57,3.0,255,OK,2,10,50,4,2025,0,128.0,84.0,115.0,78.0,97.71428571428571,105.85714285714286,102.89285714285714,17.279219559095615,23.244046856898905,22.46699519330241,-5.178571428571431,0.0,0.0,-255.0,1,57.0,0.0
2025-12-11,SKU016,70.0,169127.7,2416.11,0,169127.7,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,50,12,Winter,0,,0,0.0,151,3.0,255,OK,3,11,50,4,2025,0,104.0,104.0,135.0,89.0,100.57142857142857,105.07142857142857,103.82142857142857,16.256866681058778,23.096667377698484,21.930958283142388,-3.25,0.0,0.0,-255.0,1,151.0,0.0
2025-12-12,SKU016,109.0,263355.99,2416.11,0,263355.99,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,50,12,Winter,0,,0,21.0,0,3.0,255,OK,4,12,50,4,2025,0,70.0,99.0,124.0,98.0,95.71428571428571,100.42857142857143,103.14285714285714,19.762880067728787,23.150724480154842,22.68743213145942,-7.428571428571431,0.0,0.0,-234.0,0,21.0,0.0
2025-12-13,SKU016,112.0,270604.32,2416.11,0,270604.32,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,50,12,Winter,0,,0,0.0,155,3.0,255,OK,5,13,50,4,2025,1,109.0,89.0,154.0,97.0,97.14285714285714,99.35714285714286,103.53571428571429,20.391408087955266,22.30766388781812,22.690317959440975,-6.392857142857153,0.0,0.0,-255.0,1,155.0,0.0
2025-12-14,SKU016,72.0,173959.92,2416.11,0,173959.92,0.0,OK,Office,Organizer,2024-04-04,1366.47,2416.11,OK,50,12,Winter,0,,0,0.0,139,3.0,255,OK,6,14,50,4,2025,1,112.0,105.0,107.0,70.0,100.42857142857143,96.35714285714286,104.07142857142857,20.711165610664835,16.448554497430496,22.707363092713766,-3.642857142857139,0.0,0.0,-255.0,1,139.0,0.0
2025-12-15,SKU016,122.0,271184.19,2416.11,1,294765.42000000004,-23581.23000000004,REVENUE_MISMATCH,Office,Organizer,2024-04-04,1366.47,2416.11,OK,51,12,Winter,0,Year End Sale,1,0.0,0,3.0,255,OK,0,15,51,4,2025,0,72.0,75.0,82.0,81.0,95.71428571428571,93.85714285714286,104.14285714285714,23.113591136777046,17.34206598843541,22.59910566194108,-8.42857142857143,95.71428571428571,0.0,-255.0,1,0.0,0.0
2025-12-16,SKU016,145.0,322309.07,2416.11,1,350335.95,-28026.880000000005,REVENUE_MISMATCH,Office,Organizer,2024-04-04,1366.47,2416.11,OK,51,12,Winter,0,Year End Sale,1,0.0,205,3.0,255,OK,1,16,51,4,2025,0,122.0,128.0,81.0,103.0,102.42857142857143,96.71428571428571,105.60714285714286,22.919112423602268,18.495024575975293,22.371177365520513,-3.1785714285714306,102.42857142857143,0.0,-255.0,1,205.0,1.0
2025-12-17,SKU016,121.0,268961.37,2416.11,1,292349.31,-23387.94,REVENUE_MISMATCH,Office,Organizer,2024-04-04,1366.47,2416.11,OK,51,12,Winter,0,Year End Sale,1,0.0,129,3.0,255,OK,2,17,51,4,2025,0,145.0,104.0,84.0,95.0,104.85714285714286,101.28571428571429,107.10714285714286,26.673511026413394,21.906895898599707,23.566044759536258,-2.25,104.85714285714286,0.0,-255.0,1,129.0,1.0
