date,sku_id,units_sold,revenue,price,promo_flag
2025-01-12,SKU025,96.0,368751.01,4175.17,1
2025-01-13,SKU025,93.0,357227.55,4175.17,1
2025-01-14,SKU025,66.0,253516.32,4175.17,1
2025-01-15,SKU025,46.0,176693.19,4175.17,1
2025-01-16,SKU025,68.0,283911.56,4175.17,0
2025-01-17,SKU025,62.0,258860.54,4175.17,0
2025-01-18,SKU025,69.0,288086.73,4175.17,0
2025-01-19,SKU025,62.0,258860.54,4175.17,0
2025-01-20,SKU025,47.0,196232.99,4175.17,0
2025-01-21,SKU025,53.0,221284.01,4175.17,0
2025-01-22,SKU025,69.0,288086.73,4175.17,0
2025-01-23,SKU025,42.0,175357.14,4175.17,0
2025-01-24,SKU025,83.0,346539.11,4175.17,0
2025-01-25,SKU025,76.0,317312.92,4175.17,0
2025-01-26,SKU025,76.0,317312.92,4175.17,0
2025-01-27,SKU025,38.0,158656.46,4175.17,0
2025-01-28,SKU025,55.0,229634.35,4175.17,0
2025-01-29,SKU025,61.0,254685.37,4175.17,0
2025-01-30,SKU025,46.0,192057.82,4175.17,0
2025-01-31,SKU025,62.0,258860.54,4175.17,0
2025-02-01,SKU025,66.0,275561.22,4175.17,0
2025-02-02,SKU025,59.0,246335.03,4175.17,0
2025-02-03,SKU025,48.0,200408.16,4175.17,0
2025-02-04,SKU025,67.0,279736.39,4175.17,0
2025-02-05,SKU025,82.0,342363.94,4175.17,0
2025-02-06,SKU025,39.0,162831.63,4175.17,0
2025-02-07,SKU025,67.0,279736.39,4175.17,0
2025-02-08,SKU025,66.0,275561.22,4175.17,0
2025-02-09,SKU025,65.0,271386.05,4175.17,0
2025-02-10,SKU025,57.0,237984.69,4175.17,0
2025-02-11,SKU025,67.0,279736.39,4175.17,0
2025-02-12,SKU025,46.0,192057.82,4175.17,0
2025-02-13,SKU025,55.0,229634.35,4175.17,0
2025-02-14,SKU025,64.0,267210.88,4175.17,0
2025-02-15,SKU025,58.0,242159.86,4175.17,0
2025-02-16,SKU025,43.0,179532.31,4175.17,0
2025-02-17,SKU025,39.0,162831.63,4175.17,0
2025-02-18,SKU025,88.0,367414.96,4175.17,0
2025-02-19,SKU025,70.0,292261.9,4175.17,0
2025-02-20,SKU025,70.0,292261.9,4175.17,0
2025-02-21,SKU025,90.0,375765.3,4175.17,0
2025-02-22,SKU025,51.0,212933.67,4175.17,0
2025-02-23,SKU025,57.0,237984.69,4175.17,0
2025-02-24,SKU025,41.0,171181.97,4175.17,0
2025-02-25,SKU025,61.0,254685.37,4175.17,0
2025-02-26,SKU025,29.0,121079.93,4175.17,0
2025-02-27,SKU025,58.0,242159.86,4175.17,0
2025-02-28,SKU025,68.0,283911.56,4175.17,0
2025-03-01,SKU025,62.0,258860.54,4175.17,0
2025-03-02,SKU025,50.0,208758.5,4175.17,0
2025-03-03,SKU025,40.0,167006.8,4175.17,0
2025-03-04,SKU025,53.0,221284.01,4175.17,0
2025-03-05,SKU025,67.0,279736.39,4175.17,0
2025-03-06,SKU025,45.0,187882.65,4175.17,0
2025-03-07,SKU025,70.0,292261.9,4175.17,0
2025-03-08,SKU025,61.0,254685.37,4175.17,0
2025-03-09,SKU025,50.0,208758.5,4175.17,0
2025-03-10,SKU025,52.0,217108.84,4175.17,0
2025-03-11,SKU025,45.0,187882.65,4175.17,0
2025-03-12,SKU025,72.0,300612.24,4175.17,0
2025-03-13,SKU025,47.0,196232.99,4175.17,0
2025-03-14,SKU025,55.0,229634.35,4175.17,0
2025-03-15,SKU025,75.0,313137.75,4175.17,0
2025-03-16,SKU025,61.0,254685.37,4175.17,0
2025-03-17,SKU025,39.0,162831.63,4175.17,0
2025-03-18,SKU025,57.0,237984.69,4175.17,0
2025-03-19,SKU025,59.0,246335.03,4175.17,0
2025-03-20,SKU025,67.0,257357.48,4175.17,1
2025-03-21,SKU025,74.0,284245.57,4175.17,1
2025-03-22,SKU025,95.0,364909.86,4175.17,1
2025-03-23,SKU025,77.0,295769.04,4175.17,1
2025-03-24,SKU025,64.0,245834.01,4175.17,1
2025-03-25,SKU025,69.0,265039.79,4175.17,1
2025-03-26,SKU025,86.0,330339.45,4175.17,1
2025-03-27,SKU025,94.0,361068.7,4175.17,1
2025-03-28,SKU025,62.0,258860.54,4175.17,0
2025-03-29,SKU025,68.0,283911.56,4175.17,0
2025-03-30,SKU025,53.0,221284.01,4175.17,0
2025-03-31,SKU025,50.0,208758.5,4175.17,0
2025-04-01,SKU025,49.0,204583.33,4175.17,0
2025-04-02,SKU025,54.0,225459.18,4175.17,0
2025-04-03,SKU025,65.0,271386.05,4175.17,0
2025-04-04,SKU025,41.0,171181.97,4175.17,0
2025-04-05,SKU025,47.0,196232.99,4175.17,0
2025-04-06,SKU025,67.0,279736.39,4175.17,0
2025-04-07,SKU025,40.0,167006.8,4175.17,0
2025-04-08,SKU025,57.0,237984.69,4175.17,0
2025-04-09,SKU025,48.0,200408.16,4175.17,0
2025-04-10,SKU025,50.0,208758.5,4175.17,0
2025-04-11,SKU025,86.0,359064.62,4175.17,0
2025-04-12,SKU025,56.0,233809.52,4175.17,0
2025-04-13,SKU025,73.0,304787.41,4175.17,0
2025-04-14,SKU025,70.0,292261.9,4175.17,0
2025-04-15,SKU025,55.0,229634.35,4175.17,0
2025-04-16,SKU025,71.0,296437.07,4175.17,0
2025-04-17,SKU025,71.0,296437.07,4175.17,0
2025-04-18,SKU025,72.0,300612.24,4175.17,0
2025-04-19,SKU025,63.0,263035.71,4175.17,0
2025-04-20,SKU025,58.0,242159.86,4175.17,0
2025-04-21,SKU025,64.0,267210.88,4175.17,0
2025-04-22,SKU025,68.0,283911.56,4175.17,0
2025-04-23,SKU025,44.0,183707.48,4175.17,0
2025-04-24,SKU025,58.0,242159.86,4175.17,0
2025-04-25,SKU025,54.0,225459.18,4175.17,0
2025-04-26,SKU025,68.0,283911.56,4175.17,0
2025-04-27,SKU025,66.0,275561.22,4175.17,0
2025-04-28,SKU025,47.0,196232.99,4175.17,0
2025-04-29,SKU025,53.0,221284.01,4175.17,0
2025-04-30,SKU025,55.0,229634.35,4175.17,0
2025-05-01,SKU025,49.0,204583.33,4175.17,0
2025-05-02,SKU025,73.0,304787.41,4175.17,0
2025-05-03,SKU025,62.0,258860.54,4175.17,0
2025-05-04,SKU025,48.0,200408.16,4175.17,0
2025-05-05,SKU025,45.0,187882.65,4175.17,0
2025-05-06,SKU025,71.0,296437.07,4175.17,0
2025-05-07,SKU025,46.0,192057.82,4175.17,0
2025-05-08,SKU025,60.0,250510.2,4175.17,0
2025-05-09,SKU025,58.0,242159.86,4175.17,0
2025-05-10,SKU025,59.0,246335.03,4175.17,0
2025-05-11,SKU025,55.0,229634.35,4175.17,0
2025-05-12,SKU025,52.0,217108.84,4175.17,0
2025-05-13,SKU025,52.0,217108.84,4175.17,0
2025-05-14,SKU025,59.0,246335.03,4175.17,0
2025-05-15,SKU025,50.0,208758.5,4175.17,0
2025-05-16,SKU025,72.0,300612.24,4175.17,0
2025-05-17,SKU025,57.0,237984.69,4175.17,0
2025-05-18,SKU025,52.0,217108.84,4175.17,0
2025-05-19,SKU025,56.0,233809.52,4175.17,0
2025-05-20,SKU025,53.0,221284.01,4175.17,0
2025-05-21,SKU025,49.0,204583.33,4175.17,0
2025-05-22,SKU025,53.0,221284.01,4175.17,0
2025-05-23,SKU025,55.0,229634.35,4175.17,0
2025-05-24,SKU025,73.0,304787.41,4175.17,0
2025-05-25,SKU025,63.0,263035.71,4175.17,0
2025-05-26,SKU025,52.0,217108.84,,0
2025-05-27,SKU025,52.0,217108.84,4175.17,0
2025-05-28,SKU025,63.0,263035.71,4175.17,0
2025-05-29,SKU025,69.0,288086.73,4175.17,0
2025-05-30,SKU025,60.0,250510.2,4175.17,0
2025-05-31,SKU025,55.0,229634.35,4175.17,0
2025-06-01,SKU025,,267210.88,4175.17,0
2025-06-02,SKU025,53.0,221284.01,4175.17,0
2025-06-03,SKU025,65.0,271386.05,4175.17,0
2025-06-04,SKU025,58.0,242159.86,4175.17,0
2025-06-05,SKU025,68.0,283911.56,4175.17,0
2025-06-06,SKU025,94.0,392465.98,4175.17,0
2025-06-07,SKU025,87.0,363239.79,4175.17,0
2025-06-08,SKU025,51.0,212933.67,4175.17,0
2025-06-09,SKU025,38.0,158656.46,4175.17,0
2025-06-10,SKU025,91.0,349545.23,4175.17,1
2025-06-11,SKU025,91.0,349545.23,4175.17,1
2025-06-12,SKU025,65.0,249675.17,4175.17,1
2025-06-13,SKU025,102.0,391797.95,4175.17,1
2025-06-14,SKU025,88.0,338021.76,4175.17,1
2025-06-15,SKU025,76.0,291927.89,4175.17,1
2025-06-16,SKU025,65.0,249675.17,4175.17,1
2025-06-17,SKU025,73.0,280404.42,4175.17,1
2025-06-18,SKU025,81.0,311133.67,4175.17,1
2025-06-19,SKU025,85.0,326498.29,4175.17,1
2025-06-20,SKU025,104.0,399480.27,4175.17,1
2025-06-21,SKU025,95.0,396641.15,4175.17,0
2025-06-22,SKU025,73.0,304787.41,4175.17,0
2025-06-23,SKU025,50.0,208758.5,4175.17,0
2025-06-24,SKU025,75.0,313137.75,4175.17,0
2025-06-25,SKU025,70.0,292261.9,4175.17,0
2025-06-26,SKU025,63.0,263035.71,4175.17,0
2025-06-27,SKU025,82.0,342363.94,4175.17,0
2025-06-28,SKU025,83.0,346539.11,4175.17,0
2025-06-29,SKU025,65.0,271386.05,4175.17,0
2025-06-30,SKU025,54.0,225459.18,4175.17,0
2025-07-01,SKU025,79.0,329838.43,4175.17,0
2025-07-02,SKU025,75.0,313137.75,4175.17,0
2025-07-03,SKU025,66.0,275561.22,4175.17,0
2025-07-04,SKU025,52.0,217108.84,4175.17,0
2025-07-05,SKU025,77.0,321488.09,4175.17,0
2025-07-06,SKU025,59.0,246335.03,4175.17,0
2025-07-07,SKU025,66.0,275561.22,4175.17,0
2025-07-08,SKU025,75.0,313137.75,4175.17,0
2025-07-09,SKU025,75.0,313137.75,4175.17,0
2025-07-10,SKU025,63.0,263035.71,4175.17,0
2025-07-11,SKU025,62.0,258860.54,4175.17,0
2025-07-12,SKU025,90.0,375765.3,4175.17,0
2025-07-13,SKU025,60.0,250510.2,4175.17,0
2025-07-14,SKU025,57.0,237984.69,4175.17,0
2025-07-15,SKU025,69.0,288086.73,4175.17,0
2025-07-16,SKU025,94.0,392465.98,4175.17,0
2025-07-17,SKU025,87.0,363239.79,4175.17,0
2025-07-18,SKU025,59.0,246335.03,4175.17,0
2025-07-19,SKU025,97.0,404991.49,4175.17,0
2025-07-20,SKU025,57.0,237984.69,4175.17,0
2025-07-21,SKU025,72.0,300612.24,4175.17,0
2025-07-22,SKU025,54.0,225459.18,4175.17,0
2025-07-23,SKU025,74.0,308962.58,4175.17,0
2025-07-24,SKU025,73.0,304787.41,4175.17,0
2025-07-25,SKU025,87.0,363239.79,4175.17,0
2025-07-26,SKU025,80.0,334013.6,4175.17,0
2025-07-27,SKU025,69.0,288086.73,4175.17,0
2025-07-28,SKU025,55.0,229634.35,4175.17,0
2025-07-29,SKU025,61.0,254685.37,4175.17,0
2025-07-30,SKU025,67.0,279736.39,4175.17,0
2025-07-31,SKU025,60.0,250510.2,4175.17,0
2025-08-01,SKU025,61.0,254685.37,4175.17,0
2025-08-02,SKU025,78.0,325663.26,4175.17,0
2025-08-03,SKU025,59.0,246335.03,4175.17,0
2025-08-04,SKU025,73.0,304787.41,4175.17,0
2025-08-05,SKU025,63.0,263035.71,4175.17,0
2025-08-06,SKU025,96.0,400816.32,4175.17,0
2025-08-07,SKU025,68.0,283911.56,4175.17,0
2025-08-08,SKU025,63.0,263035.71,4175.17,0
2025-08-09,SKU025,68.0,283911.56,4175.17,0
2025-08-10,SKU025,90.0,375765.3,4175.17,0
2025-08-11,SKU025,41.0,171181.97,4175.17,0
2025-08-12,SKU025,54.0,225459.18,4175.17,0
2025-08-13,SKU025,62.0,258860.54,4175.17,0
2025-08-14,SKU025,65.0,271386.05,4175.17,0
2025-08-15,SKU025,109.0,455093.53,4175.17,0
2025-08-16,SKU025,80.0,334013.6,4175.17,0
2025-08-17,SKU025,74.0,308962.58,4175.17,0
2025-08-18,SKU025,54.0,225459.18,4175.17,0
2025-08-19,SKU025,63.0,263035.71,4175.17,0
2025-08-20,SKU025,49.0,204583.33,4175.17,0
2025-08-21,SKU025,94.0,392465.98,4175.17,0
2025-08-22,SKU025,93.0,388290.81,4175.17,0
2025-08-23,SKU025,84.0,350714.28,4175.17,0
2025-08-24,SKU025,60.0,250510.2,4175.17,0
2025-08-25,SKU025,66.0,275561.22,4175.17,0
2025-08-26,SKU025,52.0,217108.84,4175.17,0
2025-08-27,SKU025,66.0,275561.22,4175.17,0
2025-08-28,SKU025,56.0,233809.52,4175.17,0
2025-08-29,SKU025,67.0,279736.39,4175.17,0
2025-08-30,SKU025,76.0,317312.92,4175.17,0
2025-08-31,SKU025,60.0,250510.2,4175.17,0
2025-09-01,SKU025,61.0,254685.37,4175.17,0
2025-09-02,SKU025,49.0,204583.33,4175.17,0
2025-09-03,SKU025,48.0,200408.16,4175.17,0
2025-09-04,SKU025,63.0,263035.71,4175.17,0
2025-09-05,SKU025,65.0,271386.05,4175.17,0
2025-09-06,SKU025,74.0,308962.58,4175.17,0
2025-09-07,SKU025,38.0,158656.46,4175.17,0
2025-09-08,SKU025,41.0,171181.97,4175.17,0
2025-09-09,SKU025,65.0,271386.05,4175.17,0
2025-09-10,SKU025,51.0,212933.67,4175.17,0
2025-09-11,SKU025,67.0,279736.39,4175.17,0
2025-09-12,SKU025,71.0,296437.07,4175.17,0
2025-09-13,SKU025,64.0,267210.88,4175.17,0
2025-09-14,SKU025,58.0,242159.86,4175.17,0
2025-09-15,SKU025,69.0,288086.73,4175.17,0
2025-09-16,SKU025,58.0,242159.86,4175.17,0
2025-09-17,SKU025,61.0,254685.37,4175.17,0
2025-09-18,SKU025,63.0,263035.71,4175.17,0
2025-09-19,SKU025,73.0,304787.41,4175.17,0
2025-09-20,SKU025,76.0,317312.92,4175.17,0
2025-09-21,SKU025,56.0,233809.52,4175.17,0
2025-09-22,SKU025,43.0,179532.31,4175.17,0
2025-09-23,SKU025,62.0,258860.54,4175.17,0
2025-09-24,SKU025,56.0,233809.52,4175.17,0
2025-09-25,SKU025,56.0,233809.52,4175.17,0
2025-09-26,SKU025,86.0,359064.62,4175.17,0
2025-09-27,SKU025,80.0,334013.6,4175.17,0
2025-09-28,SKU025,86.0,359064.62,4175.17,0
2025-09-29,SKU025,43.0,179532.31,4175.17,0
2025-09-30,SKU025,53.0,221284.01,4175.17,0
2025-10-01,SKU025,76.0,291927.89,4175.17,1
2025-10-02,SKU025,95.0,364909.86,4175.17,1
2025-10-03,SKU025,92.0,353386.39,4175.17,1
2025-10-04,SKU025,76.0,291927.89,4175.17,1
2025-10-05,SKU025,,395639.11,4175.17,1
2025-10-06,SKU025,78.0,299610.2,4175.17,1
2025-10-07,SKU025,90.0,345704.08,4175.17,1
2025-10-08,SKU025,72.0,276563.26,4175.17,1
2025-10-09,SKU025,65.0,249675.17,4175.17,1
2025-10-10,SKU025,94.0,361068.7,4175.17,1
2025-10-11,SKU025,71.0,296437.07,4175.17,0
2025-10-12,SKU025,51.0,212933.67,4175.17,0
2025-10-13,SKU025,57.0,237984.69,4175.17,0
2025-10-14,SKU025,46.0,192057.82,4175.17,0
2025-10-15,SKU025,72.0,300612.24,4175.17,0
2025-10-16,SKU025,54.0,225459.18,4175.17,0
2025-10-17,SKU025,56.0,233809.52,4175.17,0
2025-10-18,SKU025,68.0,283911.56,4175.17,0
2025-10-19,SKU025,53.0,221284.01,4175.17,0
2025-10-20,SKU025,47.0,196232.99,4175.17,0
2025-10-21,SKU025,45.0,187882.65,4175.17,0
2025-10-22,SKU025,54.0,225459.18,4175.17,0
2025-10-23,SKU025,65.0,271386.05,4175.17,0
2025-10-24,SKU025,61.0,254685.37,4175.17,0
2025-10-25,SKU025,75.0,313137.75,4175.17,0
2025-10-26,SKU025,57.0,237984.69,4175.17,0
2025-10-27,SKU025,53.0,221284.01,4175.17,0
2025-10-28,SKU025,66.0,275561.22,4175.17,0
2025-10-29,SKU025,52.0,217108.84,4175.17,0
2025-10-30,SKU025,77.0,321488.09,4175.17,0
2025-10-31,SKU025,80.0,334013.6,4175.17,0
2025-11-01,SKU025,80.0,334013.6,4175.17,0
2025-11-02,SKU025,54.0,225459.18,4175.17,0
2025-11-03,SKU025,46.0,192057.82,4175.17,0
2025-11-04,SKU025,62.0,258860.54,4175.17,0
2025-11-05,SKU025,66.0,275561.22,4175.17,0
2025-11-06,SKU025,45.0,187882.65,4175.17,0
2025-11-07,SKU025,71.0,296437.07,4175.17,0
2025-11-08,SKU025,71.0,296437.07,4175.17,0
2025-11-09,SKU025,57.0,237984.69,4175.17,0
2025-11-10,SKU025,49.0,204583.33,4175.17,0
2025-11-11,SKU025,63.0,263035.71,4175.17,0
2025-11-12,SKU025,53.0,221284.01,4175.17,0
2025-11-13,SKU025,49.0,204583.33,4175.17,0
2025-11-14,SKU025,94.0,392465.98,4175.17,0
2025-11-15,SKU025,87.0,363239.79,4175.17,0
2025-11-16,SKU025,56.0,233809.52,4175.17,0
2025-11-17,SKU025,56.0,233809.52,4175.17,0
2025-11-18,SKU025,59.0,246335.03,4175.17,0
2025-11-19,SKU025,63.0,263035.71,4175.17,0
2025-11-20,SKU025,85.0,326498.29,4175.17,1
2025-11-21,SKU025,93.0,357227.55,4175.17,1
2025-11-22,SKU025,92.0,353386.39,4175.17,1
2025-11-23,SKU025,64.0,245834.01,4175.17,1
2025-11-24,SKU025,86.0,330339.45,4175.17,1
2025-11-25,SKU025,78.0,299610.2,4175.17,1
2025-11-26,SKU025,77.0,295769.04,4175.17,1
2025-11-27,SKU025,69.0,265039.79,4175.17,1
2025-11-28,SKU025,93.0,357227.55,4175.17,1
2025-11-29,SKU025,84.0,322657.14,4175.17,1
2025-11-30,SKU025,79.0,303451.36,4175.17,1
2025-12-01,SKU025,49.0,204583.33,4175.17,0
2025-12-02,SKU025,77.0,321488.09,4175.17,0
2025-12-03,SKU025,61.0,254685.37,4175.17,0
2025-12-04,SKU025,64.0,267210.88,4175.17,0
2025-12-05,SKU025,75.0,313137.75,4175.17,0
2025-12-06,SKU025,85.0,354889.45,4175.17,0
2025-12-07,SKU025,68.0,283911.56,4175.17,0
2025-12-08,SKU025,62.0,258860.54,4175.17,0
2025-12-09,SKU025,66.0,275561.22,4175.17,0
2025-12-10,SKU025,61.0,254685.37,4175.17,0
2025-12-11,SKU025,54.0,225459.18,4175.17,0
2025-12-12,SKU025,84.0,350714.28,4175.17,0
2025-12-13,SKU025,56.0,233809.52,4175.17,0
2025-12-14,SKU025,60.0,250510.2,4175.17,0
2025-12-15,SKU025,97.0,372592.17,4175.17,1
2025-12-16,SKU025,92.0,353386.39,4175.17,1
2025-12-17,SKU025,82.0,314974.82,4175.17,1
2025-12-18,SKU025,112.0,430209.52,4175.17,1
2025-12-19,SKU025,102.0,391797.95,4175.17,1
2025-12-20,SKU025,125.0,480144.55,4175.17,1
2025-12-21,SKU025,92.0,353386.39,4175.17,1
2025-12-22,SKU025,87.0,334180.61,4175.17,1
2025-12-23,SKU025,97.0,372592.17,4175.17,1
2025-12-24,SKU025,83.0,318815.98,4175.17,1
2025-12-25,SKU025,105.0,403321.42,4175.17,1
2025-12-26,SKU025,72.0,276563.26,4175.17,1
2025-12-27,SKU025,85.0,326498.29,4175.17,1
2025-12-28,SKU025,103.0,395639.11,4175.17,1
2025-12-29,SKU025,82.0,314974.82,4175.17,1
2025-12-30,SKU025,90.0,345704.08,4175.17,1
2025-12-31,SKU025,99.0,380274.48,4175.17,1
2026-01-01,SKU025,58.0,242159.86,4175.17,0
2026-01-02,SKU025,79.0,329838.43,4175.17,0
2026-01-03,SKU025,77.0,321488.09,4175.17,0
2026-01-04,SKU025,64.0,267210.88,4175.17,0
2026-01-05,SKU025,92.0,384115.64,4175.17,0
2026-01-06,SKU025,60.0,250510.2,4175.17,0
2026-01-07,SKU025,99.0,413341.83,4175.17,0
2026-01-08,SKU025,78.0,325663.26,4175.17,0
2026-01-09,SKU025,74.0,308962.58,4175.17,0
2026-01-10,SKU025,94.0,392465.98,4175.17,0
2026-01-11,SKU025,62.0,258860.54,4175.17,0
2026-01-12,SKU025,60.0,250510.2,4175.17,0
2026-01-13,SKU025,68.0,283911.56,4175.17,0
2026-01-14,SKU025,57.0,237984.69,4175.17,0
2026-01-15,SKU025,71.0,296437.07,4175.17,0
2026-01-16,SKU025,90.0,375765.3,4175.17,0
2026-01-17,SKU025,105.0,438392.85,4175.17,0
2026-01-18,SKU025,46.0,192057.82,4175.17,0
2026-01-19,SKU025,55.0,229634.35,4175.17,0
2026-01-20,SKU025,58.0,242159.86,4175.17,0
2026-01-21,SKU025,59.0,246335.03,4175.17,0
2026-01-22,SKU025,61.0,254685.37,4175.17,0
2026-01-23,SKU025,77.0,321488.09,4175.17,0
2026-01-24,SKU025,64.0,267210.88,4175.17,0
2026-01-25,SKU025,64.0,267210.88,4175.17,0
2026-01-26,SKU025,61.0,254685.37,4175.17,0
2026-01-27,SKU025,64.0,267210.88,4175.17,0
2026-01-28,SKU025,61.0,254685.37,4175.17,0
2026-01-29,SKU025,55.0,229634.35,4175.17,0
2026-01-30,SKU025,103.0,430042.51,4175.17,0
2026-01-31,SKU025,65.0,271386.05,4175.17,0
2026-02-01,SKU025,51.0,212933.67,4175.17,0
2026-02-02,SKU025,81.0,338188.77,4175.17,0
2026-02-03,SKU025,72.0,300612.24,4175.17,0
2026-02-04,SKU025,77.0,321488.09,4175.17,0
2026-02-05,SKU025,76.0,317312.92,4175.17,0
2026-02-06,SKU025,102.0,425867.34,4175.17,0
2026-02-07,SKU025,85.0,354889.45,4175.17,0
2026-02-08,SKU025,63.0,263035.71,4175.17,0
2026-02-09,SKU025,46.0,192057.82,4175.17,0
2026-02-10,SKU025,61.0,254685.37,4175.17,0
2026-02-11,SKU025,54.0,225459.18,4175.17,0
2026-02-12,SKU025,48.0,200408.16,4175.17,0
2026-02-13,SKU025,73.0,304787.41,4175.17,0
2026-02-14,SKU025,92.0,384115.64,4175.17,0
2026-02-15,SKU025,81.0,338188.77,4175.17,0
2026-02-16,SKU025,47.0,196232.99,4175.17,0
2026-02-17,SKU025,65.0,271386.05,4175.17,0
2026-02-18,SKU025,59.0,246335.03,4175.17,0
2026-02-19,SKU025,59.0,246335.03,4175.17,0
2026-02-20,SKU025,76.0,317312.92,4175.17,0
2026-02-21,SKU025,67.0,279736.39,4175.17,0
2026-02-22,SKU025,73.0,304787.41,4175.17,0
2026-02-23,SKU025,74.0,308962.58,4175.17,0
2026-02-24,SKU025,63.0,263035.71,4175.17,0
2026-02-25,SKU025,73.0,304787.41,4175.17,0
2026-02-26,SKU025,71.0,296437.07,4175.17,0
2026-02-27,SKU025,77.0,321488.09,4175.17,0
2026-02-28,SKU025,102.0,425867.34,4175.17,0
2026-03-01,SKU025,53.0,221284.01,4175.17,0
2026-03-02,SKU025,54.0,225459.18,4175.17,0
2026-03-03,SKU025,96.0,400816.32,4175.17,0
2026-03-04,SKU025,71.0,296437.07,4175.17,0
2026-03-05,SKU025,55.0,229634.35,4175.17,0
2026-03-06,SKU025,79.0,329838.43,4175.17,0
2026-03-07,SKU025,57.0,237984.69,4175.17,0
2026-03-08,SKU025,63.0,263035.71,4175.17,0
2026-03-09,SKU025,60.0,250510.2,4175.17,0
2026-03-10,SKU025,56.0,233809.52,4175.17,0
2026-03-11,SKU025,69.0,288086.73,4175.17,0
2026-03-12,SKU025,38.0,158656.46,4175.17,0
2026-03-13,SKU025,90.0,375765.3,4175.17,0
2026-03-14,SKU025,86.0,359064.62,4175.17,0
2026-03-15,SKU025,78.0,299610.2,4175.17,1
2026-03-16,SKU025,78.0,299610.2,4175.17,1
2026-03-17,SKU025,65.0,249675.17,4175.17,1
2026-03-18,SKU025,62.0,238151.7,4175.17,1
2026-03-19,SKU025,111.0,426368.36,4175.17,1
2026-03-20,SKU025,132.0,507032.64,4175.17,1
2026-03-21,SKU025,101.0,387956.8,4175.17,1
2026-03-22,SKU025,89.0,341862.92,4175.17,1
2026-03-23,SKU025,86.0,330339.45,4175.17,1
2026-03-24,SKU025,96.0,368751.01,4175.17,1
2026-03-25,SKU025,110.0,422527.2,4175.17,1
2026-03-26,SKU025,61.0,254685.37,4175.17,0
2026-03-27,SKU025,59.0,246335.03,4175.17,0
2026-03-28,SKU025,92.0,384115.64,4175.17,0
2026-03-29,SKU025,80.0,334013.6,4175.17,0
2026-03-30,SKU025,51.0,212933.67,4175.17,0
2026-03-31,SKU025,82.0,342363.94,4175.17,0
2026-04-01,SKU025,62.0,258860.54,4175.17,0
2026-04-02,SKU025,74.0,308962.58,4175.17,0
2026-04-03,SKU025,65.0,271386.05,4175.17,0
2026-04-04,SKU025,90.0,375765.3,4175.17,0
2026-04-05,SKU025,40.0,167006.8,4175.17,0
2026-04-06,SKU025,57.0,237984.69,4175.17,0
2026-04-07,SKU025,66.0,275561.22,4175.17,0
2026-04-08,SKU025,74.0,308962.58,4175.17,0
2026-04-09,SKU025,62.0,258860.54,4175.17,0
2026-04-10,SKU025,63.0,263035.71,4175.17,0
2026-04-11,SKU025,90.0,375765.3,4175.17,0
2026-04-12,SKU025,57.0,237984.69,4175.17,0
2026-04-13,SKU025,57.0,237984.69,4175.17,0
2026-04-14,SKU025,49.0,204583.33,4175.17,0
2026-04-15,SKU025,69.0,288086.73,4175.17,0
2026-04-16,SKU025,60.0,250510.2,4175.17,0
2026-04-17,SKU025,62.0,258860.54,4175.17,0
2026-04-18,SKU025,74.0,308962.58,4175.17,0
2026-04-19,SKU025,61.0,254685.37,4175.17,0
2026-04-20,SKU025,55.0,229634.35,4175.17,0
2026-04-21,SKU025,48.0,200408.16,4175.17,0
2026-04-22,SKU025,67.0,279736.39,4175.17,0
2026-04-23,SKU025,68.0,283911.56,4175.17,0
2026-04-24,SKU025,89.0,371590.13,4175.17,0
2026-04-25,SKU025,94.0,392465.98,4175.17,0
2026-04-26,SKU025,71.0,296437.07,4175.17,0
2026-04-27,SKU025,51.0,212933.67,4175.17,0
2026-04-28,SKU025,64.0,267210.88,4175.17,0
2026-04-29,SKU025,49.0,204583.33,4175.17,0
2026-04-30,SKU025,77.0,321488.09,4175.17,0
2026-05-01,SKU025,82.0,342363.94,4175.17,0
2026-05-02,SKU025,59.0,246335.03,4175.17,0
2026-05-03,SKU025,74.0,308962.58,4175.17,0
2026-05-04,SKU025,53.0,221284.01,4175.17,0
2026-05-05,SKU025,64.0,267210.88,4175.17,0
2026-05-06,SKU025,79.0,329838.43,4175.17,0
2026-05-07,SKU025,70.0,292261.9,4175.17,0
2026-05-08,SKU025,82.0,342363.94,4175.17,0
2026-05-09,SKU025,80.0,334013.6,4175.17,0
2026-05-10,SKU025,52.0,217108.84,4175.17,0
2026-05-11,SKU025,33.0,137780.61,4175.17,0
2026-05-12,SKU025,69.0,288086.73,4175.17,0
2026-05-13,SKU025,49.0,204583.33,4175.17,0
2026-05-14,SKU025,69.0,288086.73,4175.17,0
2026-05-15,SKU025,88.0,367414.96,4175.17,0
2026-05-16,SKU025,67.0,279736.39,4175.17,0
2026-05-17,SKU025,67.0,279736.39,4175.17,0
2026-05-18,SKU025,61.0,254685.37,4175.17,0
2026-05-19,SKU025,58.0,242159.86,4175.17,0
2026-05-20,SKU025,63.0,263035.71,4175.17,0
2026-05-21,SKU025,80.0,334013.6,4175.17,0
2026-05-22,SKU025,72.0,300612.24,4175.17,0
2026-05-23,SKU025,88.0,367414.96,4175.17,0
2026-05-24,SKU025,66.0,275561.22,4175.17,0
2026-05-25,SKU025,48.0,200408.16,4175.17,0
